FX,ex_sec,ex_cost,opt_sec,opt_cost
990,0.05,37,0.36,10
991,0.05,39,0.13,6
992,0.08,38,0.32,9
993,0.08,41,0.51,11
994,0.16,37,0.53,10
995,0.06,39,0.14,8
996,0.05,43,0.25,10
997,0.05,34,0.36,11
998,0.05,37,0.47,11
999,0.05,39,0.13,8
1000,0.06,41,0.46,11
1001,0.05,38,1.3,14
1002,0.05,35,0.11,8
1003,0.05,41,0.07,6
1004,0.05,37,0.13,8
1005,0.05,38,0.22,10
1006,0.05,37,0.13,8
1007,0.05,44,0.08,6
1008,0.05,40,0.07,6
1009,0.05,34,0.13,8
1010,0.05,35,0.13,8
1011,0.05,45,0.06,4
1012,0.05,35,0.13,8
1013,0.05,39,0.15,8
1014,0.05,35,0.19,10
1015,0.05,39,0.09,6
1016,0.05,33,0.11,8
1017,0.05,40,0.22,10
1018,0.05,39,0.14,8
1019,0.05,42,0.08,6
1020,0.05,33,0.17,8
1021,0.05,38,0.49,10
1022,0.05,40,0.47,10
1023,0.05,46,0.05,4
1024,0.07,30,0.11,6
1025,0.08,36,0.21,11
1026,0.08,36,0.21,12
1027,0.08,40,0.2,10
1028,0.07,31,0.08,4
1029,0.08,37,0.11,6
1030,0.08,34,0.19,10
1031,0.08,35,0.14,6
1032,0.07,34,0.19,11
1033,0.14,39,0.5,17
1034,0.08,37,0.18,10
1035,0.08,39,0.27,12
1036,0.08,37,0.11,6
1037,0.08,34,0.27,9
1038,0.07,35,0.13,6
1039,0.08,37,0.08,4
1040,0.08,41,0.22,12
1041,0.08,36,0.19,10
1042,0.09,38,0.47,17
1043,0.08,39,0.39,12
1044,0.07,35,0.19,10
1045,0.08,33,0.11,6
1046,0.08,37,0.42,15
1047,0.07,34,0.3,10
1048,0.1,41,0.61,17
1049,0.08,38,0.41,15
1050,0.09,39,0.43,16
1051,0.08,40,0.37,12
1052,0.07,37,0.4,12
1053,0.09,37,0.29,10
1054,0.08,38,0.34,12
1055,0.08,35,0.12,6
1056,0.09,41,0.23,12
1057,0.12,42,0.53,16
1058,0.09,38,0.2,10
1059,0.08,38,0.24,11
1060,0.09,44,0.19,10
1061,0.08,37,0.24,11
1062,0.08,31,0.11,6
1063,0.08,35,0.25,9
1064,0.13,40,0.43,16
1065,0.16,43,1.35,22
1066,0.08,38,0.28,11
1067,0.08,37,0.9,15
1068,0.08,39,0.29,11
1069,0.1,42,0.87,15
1070,0.07,34,0.25,9
1071,0.07,38,0.12,6
1072,0.09,36,0.18,10
1073,0.09,39,0.24,11
1074,0.08,39,0.31,12
1075,0.08,39,0.13,6
1076,0.08,37,0.12,6
1077,0.08,38,0.27,9
1078,0.08,36,0.29,9
1079,0.08,41,0.11,6
1080,0.08,38,0.65,15
1081,0.08,41,0.86,17
1082,0.08,38,0.39,12
1083,0.08,40,0.19,10
1084,0.07,36,0.39,10
1085,0.08,34,0.59,11
1086,0.08,38,0.31,10
1087,0.07,34,0.12,6
1088,0.08,37,0.2,11
1089,0.08,38,0.52,17
1090,0.11,43,0.5,17
1091,0.1,38,0.41,15
1092,0.08,36,0.13,6
1093,0.08,33,0.25,9
1094,0.08,38,0.28,12
1095,0.08,36,0.28,10
1096,0.08,37,0.47,17
1097,0.15,40,1.75,22
1098,0.08,38,0.36,15
1099,0.11,42,0.77,17
1100,0.08,36,0.23,9
1101,0.07,39,0.77,11
1102,0.08,36,0.28,10
1103,0.07,38,0.17,7
1104,0.08,34,0.19,10
1105,0.08,41,0.29,12
1106,0.07,37,0.45,16
1107,0.08,39,0.38,12
1108,0.08,36,0.11,6
1109,0.07,36,0.1,4
1110,0.1,44,0.3,12
1111,0.07,41,0.14,6
1112,0.07,37,0.45,15
1113,0.13,47,0.88,17
1114,0.07,37,0.37,12
1115,0.09,45,0.88,15
1116,0.07,42,0.27,10
1117,0.07,34,0.16,7
1118,0.08,38,0.27,10
1119,0.08,37,0.11,6
1120,0.1,42,0.46,16
1121,0.16,38,1.27,22
1122,0.1,38,0.5,15
1123,0.08,42,0.76,17
1124,0.08,41,0.26,11
1125,0.08,38,0.82,15
1126,0.09,34,0.28,10
1127,0.08,35,0.69,11
1128,0.15,45,1.24,22
1129,0.3,44,4.97,27
1130,0.07,42,0.51,17
1131,0.06,41,1.6,20
1132,0.05,36,0.5,15
1133,0.05,41,1.29,17
1134,0.04,37,0.38,11
1135,0.05,38,0.17,9
1136,0.05,37,0.19,11
1137,0.05,43,0.68,15
1138,0.05,38,0.19,12
1139,0.05,33,0.13,10
1140,0.05,35,0.13,9
1141,0.05,33,0.07,6
1142,0.05,34,0.19,10
1143,0.05,44,0.07,6
1144,0.05,41,0.47,17
1145,0.05,39,1.73,20
1146,0.05,39,0.69,15
1147,0.05,35,0.19,12
1148,0.05,39,0.3,11
1149,0.05,41,0.19,9
1150,0.05,37,0.34,11
1151,0.05,37,0.12,7
1152,0.05,38,0.12,12
1153,0.06,36,0.26,17
1154,0.08,42,0.29,17
1155,0.05,35,0.26,16
1156,0.05,36,0.12,10
1157,0.05,36,0.22,12
1158,0.05,39,0.29,15
1159,0.06,37,0.22,12
1160,0.05,36,0.12,10
1161,0.05,42,0.35,15
1162,0.05,37,0.21,12
1163,0.05,37,0.2,12
1164,0.05,34,0.09,6
1165,0.05,36,0.19,10
1166,0.05,35,0.21,10
1167,0.05,33,0.08,6
1168,0.06,44,0.32,17
1169,0.06,40,0.27,16
1170,0.09,42,0.74,23
1171,0.05,38,0.46,18
1172,0.06,40,0.28,15
1173,0.05,38,0.22,12
1174,0.08,43,1.07,21
1175,0.07,40,1.05,16
1176,0.06,43,0.23,16
1177,0.05,43,0.22,12
1178,0.05,41,0.47,18
1179,0.05,37,0.51,15
1180,0.05,39,0.21,12
1181,0.05,33,0.18,10
1182,0.05,41,0.69,16
1183,0.05,39,0.19,10
1184,0.05,36,0.11,10
1185,0.05,41,0.36,15
1186,0.05,46,0.2,12
1187,0.05,43,0.2,12
1188,0.05,34,0.07,6
1189,0.05,38,0.16,10
1190,0.05,37,0.19,9
1191,0.05,43,0.22,10
1192,0.05,41,0.15,11
1193,0.05,41,0.46,17
1194,0.05,39,0.06,6
1195,0.05,37,0.13,10
1196,0.05,42,0.16,9
1197,0.05,40,0.36,11
1198,0.05,37,0.07,6
1199,0.05,36,0.07,6
1200,0.05,33,0.16,12
1201,0.05,37,0.24,12
1202,0.06,42,0.5,15
1203,0.05,39,0.13,10
1204,0.05,42,0.17,9
1205,0.05,39,0.21,10
1206,0.05,36,0.44,11
1207,0.05,40,0.12,8
1208,0.06,40,0.19,12
1209,0.05,35,0.6,15
1210,0.05,40,0.13,10
1211,0.05,37,0.14,8
1212,0.05,40,0.2,10
1213,0.05,39,0.34,11
1214,0.05,42,0.12,8
1215,0.05,41,0.12,8
1216,0.06,38,0.12,10
1217,0.17,37,0.7,15
1218,0.06,36,0.28,16
1219,0.15,38,0.24,12
1220,0.06,34,0.09,6
1221,0.05,40,0.28,10
1222,0.07,37,0.31,12
1223,0.1,38,0.22,10
1224,0.05,35,0.2,12
1225,0.07,41,0.51,17
1226,0.05,45,0.2,12
1227,0.08,41,0.81,15
1228,0.06,33,0.08,4
1229,0.06,37,0.15,7
1230,0.05,32,0.07,6
1231,0.05,40,0.07,6
1232,0.05,38,0.19,12
1233,0.05,39,0.26,12
1234,0.05,42,0.42,18
1235,0.05,39,0.55,15
1236,0.05,36,0.19,10
1237,0.05,42,0.09,6
1238,0.05,36,0.68,16
1239,0.05,37,0.18,10
1240,0.05,39,0.19,12
1241,0.07,41,0.63,15
1242,0.05,41,0.49,15
1243,0.05,40,0.84,16
1244,0.05,34,0.1,6
1245,0.19,35,0.11,6
1246,0.05,35,0.27,10
1247,0.13,35,0.25,8
1248,0.08,35,0.16,11
1249,0.12,39,0.89,17
1250,0.07,40,0.24,12
1251,0.06,42,0.52,15
1252,0.05,37,0.15,9
1253,0.05,43,0.3,11
1254,0.05,38,0.2,10
1255,0.05,37,0.41,11
1256,0.06,42,0.44,15
1257,0.07,40,1.67,20
1258,0.05,42,0.12,10
1259,0.05,40,0.24,12
1260,0.05,40,0.08,6
1261,0.05,36,0.16,9
1262,0.05,36,0.06,6
1263,0.05,39,0.14,7
1264,0.06,36,0.07,6
1265,0.05,35,0.13,10
1266,0.05,40,0.12,10
1267,0.05,38,0.15,8
1268,0.05,37,0.07,6
1269,0.05,33,0.08,6
1270,0.05,41,0.13,8
1271,0.05,42,0.15,8
1272,0.04,41,0.12,10
1273,0.05,42,0.21,12
1274,0.05,38,0.13,8
1275,0.05,38,0.21,10
1276,0.05,37,0.08,6
1277,0.05,40,0.12,7
1278,0.05,36,0.12,8
1279,0.05,46,0.07,6
1280,0.05,30,0.05,4
1281,0.05,30,0.07,6
1282,0.05,36,0.12,10
1283,0.05,36,0.08,6
1284,0.05,28,0.08,6
1285,0.05,38,0.05,2
1286,0.05,38,0.23,12
1287,0.05,37,0.05,4
1288,0.05,36,0.11,10
1289,0.05,38,0.19,12
1290,0.05,39,0.09,6
1291,0.05,34,0.18,9
1292,0.05,34,0.08,6
1293,0.05,41,0.06,4
1294,0.05,36,0.16,9
1295,0.05,43,0.05,4
1296,0.05,36,0.13,10
1297,0.05,41,0.09,6
1298,0.06,42,0.25,15
1299,0.05,39,0.15,10
1300,0.05,40,0.19,12
1301,0.05,42,0.07,4
1302,0.06,40,0.56,17
1303,0.05,34,0.12,7
1304,0.05,38,0.25,16
1305,0.06,40,0.2,12
1306,0.06,38,0.25,12
1307,0.05,39,0.18,10
1308,0.05,42,0.19,12
1309,0.05,38,0.1,6
1310,0.05,37,0.62,15
1311,0.05,37,0.08,6
1312,0.05,39,0.12,10
1313,0.06,42,0.15,11
1314,0.05,35,0.08,6
1315,0.05,35,0.17,9
1316,0.05,36,0.2,12
1317,0.05,34,0.06,6
1318,0.05,37,0.17,9
1319,0.05,34,0.06,6
1320,0.05,39,0.29,15
1321,0.05,38,0.54,17
1322,0.05,37,0.19,10
1323,0.05,36,0.31,11
1324,0.05,33,0.22,12
1325,0.05,38,0.12,10
1326,0.05,43,0.23,10
1327,0.05,41,0.07,6
1328,0.05,38,0.08,6
1329,0.05,33,0.18,9
1330,0.05,31,0.2,9
1331,0.05,32,0.07,6
1332,0.05,36,0.19,9
1333,0.05,42,0.07,6
1334,0.05,38,0.54,11
1335,0.05,37,0.06,4
1336,0.06,35,0.24,12
1337,0.05,40,0.72,15
1338,0.05,37,0.21,10
1339,0.05,37,0.11,8
1340,0.05,35,0.23,10
1341,0.05,36,0.15,8
1342,0.05,39,0.51,11
1343,0.05,31,0.08,6
1344,0.05,35,0.12,10
1345,0.05,37,0.17,12
1346,0.05,36,0.37,16
1347,0.05,40,0.2,12
1348,0.05,39,0.09,6
1349,0.05,44,0.06,4
1350,0.05,40,0.21,12
1351,0.05,35,0.09,6
1352,0.05,41,0.28,15
1353,0.06,43,0.61,17
1354,0.06,36,0.22,12
1355,0.05,40,0.81,15
1356,0.05,38,0.17,10
1357,0.05,37,0.11,7
1358,0.05,43,0.17,10
1359,0.06,40,0.08,6
1360,0.05,37,0.07,6
1361,0.05,33,0.19,9
1362,0.05,42,0.22,12
1363,0.05,43,0.18,10
1364,0.05,35,0.19,9
1365,0.05,37,0.07,4
1366,0.05,40,0.68,15
1367,0.05,39,0.08,6
1368,0.05,38,0.21,12
1369,0.05,37,0.55,15
1370,0.05,42,0.21,10
1371,0.05,37,0.47,12
1372,0.05,44,0.22,10
1373,0.05,38,0.08,6
1374,0.05,40,0.49,12
1375,0.05,44,0.1,6
1376,0.06,40,0.23,15
1377,0.05,38,0.44,17
1378,0.05,37,0.28,12
1379,0.05,41,0.51,15
1380,0.05,34,0.19,12
1381,0.05,36,0.12,10
1382,0.05,40,0.27,10
1383,0.05,40,0.13,8
1384,0.08,44,0.99,21
1385,0.06,40,1.81,22
1386,0.05,40,0.9,16
1387,0.05,43,2.05,17
1388,0.06,40,0.86,16
1389,0.06,39,0.18,12
1390,0.06,40,0.69,12
1391,0.05,43,0.12,8
1392,0.05,40,0.18,10
1393,0.05,39,0.35,11
1394,0.05,38,0.23,10
1395,0.05,40,0.12,8
1396,0.05,39,0.22,10
1397,0.05,40,0.07,6
1398,0.05,40,0.38,11
1399,0.05,36,0.09,6
1400,0.05,39,0.75,16
1401,0.06,42,1.83,17
1402,0.05,41,0.69,12
1403,0.05,40,0.2,10
1404,0.05,34,0.53,12
1405,0.05,43,0.15,8
1406,0.05,36,0.66,12
1407,0.05,37,0.23,7
1408,0.05,35,0.11,10
1409,0.05,31,0.17,12
1410,0.05,38,0.35,15
1411,0.05,42,0.2,12
1412,0.05,36,0.14,11
1413,0.05,36,0.09,6
1414,0.06,42,0.52,17
1415,0.05,36,0.14,10
1416,0.05,35,0.07,6
1417,0.05,38,0.19,9
1418,0.05,34,0.18,10
1419,0.05,33,0.19,10
1420,0.05,39,0.14,9
1421,0.05,36,0.07,6
1422,0.05,39,0.3,11
1423,0.05,35,0.07,6
1424,0.06,39,0.3,15
1425,0.05,39,0.21,12
1426,0.06,43,0.93,21
1427,0.06,42,0.79,16
1428,0.07,39,0.47,17
1429,0.05,41,0.13,10
1430,0.09,40,1.82,22
1431,0.05,43,0.2,12
1432,0.05,41,0.21,12
1433,0.05,38,0.2,10
1434,0.05,41,0.86,16
1435,0.05,37,0.44,12
1436,0.06,42,0.57,15
1437,0.05,38,0.13,8
1438,0.06,41,1.44,17
1439,0.05,41,0.12,8
1440,0.05,35,0.09,6
1441,0.05,37,0.16,9
1442,0.05,35,0.16,9
1443,0.05,39,0.31,10
1444,0.05,37,0.23,9
1445,0.05,36,0.08,6
1446,0.05,39,0.29,11
1447,0.05,41,0.13,8
1448,0.05,33,0.17,9
1449,0.06,42,0.35,11
1450,0.05,37,0.07,6
1451,0.05,33,0.14,8
1452,0.05,39,0.25,10
1453,0.05,37,0.12,8
1454,0.05,36,0.13,8
1455,0.05,40,0.05,4
1456,0.05,35,0.18,9
1457,0.05,41,0.19,10
1458,0.05,40,0.36,11
1459,0.05,37,0.13,8
1460,0.05,37,0.61,11
1461,0.05,37,0.13,8
1462,0.05,40,1.72,14
1463,0.05,42,0.08,6
1464,0.05,36,0.2,10
1465,0.05,43,0.49,11
1466,0.05,42,0.11,8
1467,0.05,40,0.14,8
1468,0.05,44,0.52,11
1469,0.05,40,0.14,8
1470,0.05,39,0.22,10
1471,0.05,46,0.09,6
1472,0.04,37,0.07,6
1473,0.05,33,0.18,9
1474,0.05,37,0.18,12
1475,0.05,39,0.22,10
1476,0.05,34,0.16,9
1477,0.05,38,0.07,6
1478,0.07,43,0.56,15
1479,0.05,45,0.11,8
1480,0.05,37,0.2,9
1481,0.05,39,0.31,11
1482,0.05,43,0.18,10
1483,0.05,39,0.45,11
1484,0.05,41,0.07,6
1485,0.05,44,0.05,4
1486,0.05,40,0.1,8
1487,0.05,38,0.08,6
1488,0.05,34,0.22,10
1489,0.05,42,0.2,10
1490,0.05,38,1.28,16
1491,0.05,42,0.45,12
1492,0.05,38,0.36,11
1493,0.05,35,0.08,6
1494,0.06,44,1.46,17
1495,0.05,37,0.12,8
1496,0.05,37,0.22,10
1497,0.05,40,0.49,11
1498,0.05,45,0.71,12
1499,0.05,39,0.55,12
1500,0.05,40,0.14,8
1501,0.05,37,0.07,6
1502,0.05,39,0.18,10
1503,0.05,44,0.24,7
1504,0.05,36,0.18,9
1505,0.05,37,0.45,11
1506,0.05,40,0.2,10
1507,0.05,39,0.67,11
1508,0.05,40,0.23,10
1509,0.05,37,0.11,8
1510,0.05,37,0.69,11
1511,0.05,38,0.14,8
1512,0.05,41,0.37,11
1513,0.05,41,1.53,14
1514,0.05,41,0.13,8
1515,0.05,40,0.32,10
1516,0.05,33,0.11,8
1517,0.05,36,0.07,6
1518,0.05,40,0.14,8
1519,0.05,39,0.08,6
1520,0.05,35,0.07,6
1521,0.05,37,0.12,8
1522,0.05,42,0.1,8
1523,0.05,41,0.16,8
1524,0.05,37,0.13,8
1525,0.05,47,0.05,4
1526,0.05,44,0.2,10
1527,0.05,42,0.08,6
1528,0.05,40,0.13,8
1529,0.05,37,0.2,10
1530,0.05,42,0.15,8
1531,0.05,42,0.51,10
1532,0.05,43,0.16,8
1533,0.05,39,0.1,6
1534,0.05,41,0.48,10
1535,0.05,45,0.05,4
1536,0.05,37,0.13,11
1537,0.05,36,0.28,17
1538,0.05,42,0.11,10
1539,0.05,36,0.24,12
1540,0.05,37,0.12,10
1541,0.05,42,0.18,12
1542,0.05,38,0.08,6
1543,0.05,37,0.19,9
1544,0.06,37,0.32,17
1545,0.09,43,0.94,22
1546,0.05,37,0.2,12
1547,0.05,40,0.53,15
1548,0.05,36,0.19,12
1549,0.05,41,0.4,15
1550,0.05,35,0.18,9
1551,0.05,35,0.1,8
1552,0.07,42,0.31,17
1553,0.05,42,0.23,15
1554,0.06,34,0.26,16
1555,0.05,36,0.19,12
1556,0.06,43,0.29,16
1557,0.06,39,0.2,12
1558,0.05,35,0.23,12
1559,0.05,35,0.23,10
1560,0.12,43,0.92,23
1561,0.06,41,0.96,21
1562,0.05,43,0.48,18
1563,0.05,34,0.65,16
1564,0.05,43,0.45,18
1565,0.06,43,0.71,16
1566,0.06,42,0.63,15
1567,0.05,36,0.17,10
1568,0.05,38,0.24,16
1569,0.1,41,0.77,22
1570,0.05,40,0.15,11
1571,0.05,38,0.48,15
1572,0.05,39,0.37,15
1573,0.06,41,0.49,17
1574,0.05,37,0.18,10
1575,0.05,40,0.31,11
1576,0.09,42,0.82,22
1577,0.13,45,2.92,27
1578,0.06,41,0.57,15
1579,0.06,44,1.63,17
1580,0.09,39,0.48,17
1581,0.07,41,1.49,20
1582,0.05,34,0.33,11
1583,0.05,34,0.16,9
1584,0.05,40,0.29,15
1585,0.06,48,0.47,17
1586,0.05,37,0.21,12
1587,0.05,38,0.13,10
1588,0.05,42,0.26,12
1589,0.05,36,0.78,15
1590,0.05,36,0.26,10
1591,0.05,40,0.12,8
1592,0.07,40,1.09,21
1593,0.09,41,1.32,22
1594,0.05,39,0.64,16
1595,0.05,38,0.19,12
1596,0.05,41,1.09,16
1597,0.06,40,2.01,17
1598,0.05,43,0.56,12
1599,0.05,38,0.12,8
1600,0.05,38,0.21,16
1601,0.07,42,0.9,22
1602,0.05,35,0.35,15
1603,0.06,40,0.48,17
1604,0.05,37,0.17,11
1605,0.05,39,0.49,15
1606,0.05,34,0.19,10
1607,0.05,42,0.29,11
1608,0.06,37,0.8,22
1609,0.16,43,2.94,27
1610,0.06,43,0.55,17
1611,0.05,42,1.82,20
1612,0.06,40,0.51,15
1613,0.05,40,1.58,17
1614,0.05,40,0.32,11
1615,0.05,34,0.21,9
1616,0.06,38,0.35,15
1617,0.05,39,0.55,17
1618,0.05,35,0.19,12
1619,0.05,37,0.67,15
1620,0.05,36,0.2,12
1621,0.05,37,0.12,10
1622,0.05,42,0.16,10
1623,0.05,38,0.11,8
1624,0.09,42,0.89,21
1625,0.11,42,1.52,22
1626,0.05,39,0.71,16
1627,0.05,41,1.35,17
1628,0.05,42,0.76,16
1629,0.05,39,0.17,12
1630,0.05,37,0.38,12
1631,0.05,37,0.12,8
1632,0.13,43,0.44,20
1633,0.12,39,2.12,26
1634,0.07,40,0.69,16
1635,0.06,39,2.38,20
1636,0.06,40,0.69,16
1637,0.05,38,1.46,20
1638,0.05,37,0.33,11
1639,0.05,34,2.83,15
1640,0.09,40,2.31,26
1641,0.3,48,5.34,31
1642,0.06,41,1.73,20
1643,0.09,43,6.16,22
1644,0.07,40,1.87,20
1645,0.11,44,5.77,22
1646,0.05,39,2.4,15
1647,0.05,38,0.33,11
1648,0.05,41,0.48,16
1649,0.06,40,1.66,20
1650,0.06,44,0.58,15
1651,0.05,40,0.22,12
1652,0.05,37,0.55,15
1653,0.05,43,0.27,12
1654,0.05,39,0.4,11
1655,0.05,37,0.13,8
1656,0.13,44,2.18,22
1657,0.08,45,8.95,26
1658,0.05,36,2.27,17
1659,0.05,41,0.68,15
1660,0.05,41,1.62,17
1661,0.05,36,0.44,15
1662,0.05,40,4.3,15
1663,0.05,36,0.24,9
1664,0.05,40,0.32,17
1665,0.07,46,0.89,23
1666,0.05,38,0.28,16
1667,0.05,40,0.48,18
1668,0.05,37,0.33,16
1669,0.06,41,0.5,18
1670,0.05,39,0.28,12
1671,0.04,38,0.57,15
1672,0.06,35,0.26,15
1673,0.05,36,1.04,21
1674,0.05,38,0.22,12
1675,0.07,36,0.63,16
1676,0.05,40,0.25,12
1677,0.05,41,0.74,16
1678,0.05,35,0.21,10
1679,0.05,38,0.21,10
1680,0.09,44,0.79,22
1681,0.07,43,1.29,21
1682,0.07,42,1.18,21
1683,0.06,37,0.76,18
1684,0.07,40,0.68,21
1685,0.05,39,0.4,18
1686,0.05,40,0.72,17
1687,0.05,38,0.7,16
1688,0.05,40,0.92,21
1689,0.06,39,0.52,17
1690,0.1,42,0.53,18
1691,0.06,39,0.73,16
1692,0.07,42,0.72,18
1693,0.05,36,0.93,16
1694,0.05,38,0.96,16
1695,0.05,37,0.4,12
1696,0.05,39,0.3,15
1697,0.08,41,1.07,21
1698,0.05,40,0.2,12
1699,0.05,41,0.85,16
1700,0.05,33,0.21,12
1701,0.05,40,0.88,16
1702,0.05,35,0.21,10
1703,0.05,38,0.53,12
1704,0.06,39,0.52,17
1705,0.08,40,1.45,22
1706,0.05,32,0.12,10
1707,0.05,37,0.2,12
1708,0.05,42,0.52,15
1709,0.05,43,1.69,17
1710,0.05,38,0.13,8
1711,0.05,42,0.12,8
1712,0.07,42,0.67,17
1713,0.06,41,0.48,17
1714,0.06,40,0.89,16
1715,0.05,42,0.26,12
1716,0.06,43,0.79,15
1717,0.05,39,0.89,16
1718,0.05,39,0.66,12
1719,0.05,41,0.2,10
1720,0.09,41,1.2,17
1721,0.1,40,1.79,20
1722,0.05,38,0.2,12
1723,0.05,37,0.17,10
1724,0.05,37,0.94,16
1725,0.05,39,1.87,17
1726,0.05,37,0.22,10
1727,0.05,38,0.19,10
1728,0.06,43,0.36,15
1729,0.07,41,0.91,21
1730,0.05,36,0.23,12
1731,0.05,42,0.87,16
1732,0.05,36,0.2,12
1733,0.05,42,0.64,16
1734,0.05,38,0.18,10
1735,0.05,35,0.52,12
1736,0.05,40,0.59,17
1737,0.09,42,2.28,22
1738,0.05,38,0.65,15
1739,0.06,39,1.91,17
1740,0.06,39,0.15,10
1741,0.05,34,0.2,12
1742,0.05,41,0.12,8
1743,0.06,40,0.11,8
1744,0.05,43,0.59,17
1745,0.06,43,0.86,17
1746,0.05,42,0.57,15
1747,0.06,41,1.04,16
1748,0.05,39,0.85,16
1749,0.05,40,0.24,12
1750,0.05,39,0.48,12
1751,0.05,40,0.2,10
1752,0.05,39,0.57,17
1753,0.05,38,1.73,20
1754,0.05,43,1.15,16
1755,0.05,41,2.01,17
1756,0.06,38,0.2,12
1757,0.05,39,0.17,10
1758,0.05,40,0.18,10
1759,0.05,39,0.24,10
1760,0.06,39,0.43,16
1761,0.07,41,1.57,22
1762,0.06,36,0.64,15
1763,0.05,40,2,17
1764,0.05,40,0.48,15
1765,0.05,40,1.69,17
1766,0.05,37,0.36,11
1767,0.05,37,2.85,15
1768,0.1,41,1.61,20
1769,0.15,41,9.08,26
1770,0.05,41,0.21,12
1771,0.05,38,0.57,15
1772,0.05,40,0.19,12
1773,0.05,41,0.51,15
1774,0.05,38,0.14,8
1775,0.05,41,0.18,9
1776,0.06,36,0.18,12
1777,0.05,38,0.35,15
1778,0.05,40,0.17,10
1779,0.05,40,0.14,10
1780,0.05,38,0.14,10
1781,0.05,41,0.17,10
1782,0.05,38,0.15,8
1783,0.05,43,0.24,9
1784,0.06,41,0.28,15
1785,0.07,43,0.69,18
1786,0.05,41,0.21,10
1787,0.05,39,0.26,12
1788,0.05,39,0.17,10
1789,0.05,39,0.29,12
1790,0.05,40,0.26,9
1791,0.05,44,0.12,8
1792,0.05,36,0.08,6
1793,0.05,34,0.16,9
1794,0.05,32,0.09,6
1795,0.05,40,0.05,4
1796,0.05,37,0.08,6
1797,0.05,42,0.06,4
1798,0.05,34,0.2,9
1799,0.04,40,0.05,4
1800,0.05,37,0.2,12
1801,0.05,40,0.56,15
1802,0.05,37,0.21,9
1803,0.05,36,0.11,8
1804,0.05,39,0.22,9
1805,0.04,37,0.13,8
1806,0.05,35,0.19,10
1807,0.05,44,0.08,6
1808,0.05,39,0.18,12
1809,0.05,35,0.18,10
1810,0.05,41,0.22,12
1811,0.06,38,0.09,6
1812,0.05,35,0.2,12
1813,0.05,35,0.09,6
1814,0.05,35,0.73,15
1815,0.05,36,0.08,6
1816,0.06,40,0.88,18
1817,0.06,42,0.72,16
1818,0.05,40,0.67,15
1819,0.05,39,0.16,10
1820,0.05,42,0.79,15
1821,0.04,41,0.18,10
1822,0.05,39,0.86,16
1823,0.05,41,0.16,8
1824,0.06,39,0.18,11
1825,0.05,36,0.43,15
1826,0.05,36,0.15,9
1827,0.05,38,0.08,6
1828,0.06,43,0.25,12
1829,0.05,37,0.13,10
1830,0.05,38,0.21,10
1831,0.05,38,0.07,6
1832,0.05,36,0.59,17
1833,0.06,40,1.73,20
1834,0.05,37,0.3,11
1835,0.05,39,0.16,9
1836,0.05,42,0.55,15
1837,0.05,37,0.25,12
1838,0.05,35,0.4,11
1839,0.05,36,0.11,7
1840,0.04,37,0.21,10
1841,0.05,40,0.41,11
1842,0.05,40,0.17,10
1843,0.05,35,0.07,6
1844,0.06,40,0.22,10
1845,0.05,38,0.11,8
1846,0.05,44,0.41,11
1847,0.05,46,0.09,6
1848,0.05,37,1.1,16
1849,0.05,36,3.27,17
1850,0.05,44,0.53,12
1851,0.05,34,0.12,8
1852,0.05,38,0.58,12
1853,0.05,41,0.27,10
1854,0.05,40,0.57,12
1855,0.05,43,0.25,7
1856,0.06,43,0.16,11
1857,0.05,41,0.49,15
1858,0.05,36,0.2,12
1859,0.05,39,0.12,10
1860,0.05,39,0.15,9
1861,0.05,42,0.07,6
1862,0.05,36,0.22,10
1863,0.05,39,0.07,6
1864,0.06,41,0.51,17
1865,0.07,39,1.67,20
1866,0.05,41,0.56,15
1867,0.05,40,0.2,12
1868,0.04,36,0.31,11
1869,0.05,38,0.16,9
1870,0.05,35,0.42,11
1871,0.05,40,0.12,7
1872,0.05,42,0.19,10
1873,0.05,37,0.45,11
1874,0.05,41,0.22,10
1875,0.05,37,0.11,8
1876,0.05,38,0.25,10
1877,0.05,40,0.08,6
1878,0.05,39,0.71,11
1879,0.05,42,0.08,6
1880,0.07,40,1.03,16
1881,0.05,40,1.67,17
1882,0.05,37,0.66,12
1883,0.09,35,0.27,10
1884,0.06,43,0.44,12
1885,0.05,42,0.11,8
1886,0.05,38,0.61,12
1887,0.05,37,0.25,7
1888,0.07,42,0.58,16
1889,0.05,40,2,20
1890,0.06,39,1.05,15
1891,0.05,41,0.22,12
1892,0.06,41,0.55,15
1893,0.06,39,0.22,12
1894,0.05,39,0.4,11
1895,0.05,39,0.13,8
1896,0.06,40,1.9,22
1897,0.08,42,7.34,26
1898,0.05,45,1.64,17
1899,0.05,39,0.88,15
1900,0.07,42,1.71,17
1901,0.06,44,0.59,15
1902,0.05,37,2.31,15
1903,0.05,44,0.27,9
1904,0.05,33,0.31,11
1905,0.05,37,3.14,15
1906,0.05,39,0.37,11
1907,0.05,41,0.12,8
1908,0.05,38,0.4,11
1909,0.05,39,0.13,8
1910,0.05,42,0.55,12
1911,0.05,40,0.1,6
1912,0.05,39,2.41,17
1913,0.05,42,17.23,21
1914,0.05,42,3.88,15
1915,0.05,40,0.39,11
1916,0.06,41,3.97,15
1917,0.05,40,0.48,11
1918,0.05,40,2.73,15
1919,0.05,36,0.27,8
1920,0.05,37,0.21,12
1921,0.05,40,0.55,15
